RG,ASSAM,Data Plans,247,1 GB Data usage + Rs 150 talktime free (Beyond Free Quota: 3p/10kb),Validity 30 days,AS,30 Days,NULL,6,RBP,,,,,
RG,ASSAM,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,AS,90 Days,NULL,6,RBP,,,,,,
RG,ASSAM,Data Plans,296,6 GB 2G Data for 30 days,AS,30 Days,NULL,6,RBP,,,,,,
RG,ASSAM,Data Plans,349,Unlimited Reliance to Reliance Local (10 PM to 6PM) & Local Reliance to Reliance @ 5 paise/min (6pm - 10pm),DATA - 1 GB 2G data,AS,28 Days,NULL,6,RBP,,,,,
RG,ASSAM,Data Plans,448,2 GB Data usage + Rs 300 talktime free (Beyond Free Quota: 3p/10kb).Validity 30 days,AS,30 Days,NULL,6,RBP,,,,,,
RG,ASSAM,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,AS,90 Days,NULL,6,RBP,,,,,,
RG,BIHAR & JHARKHAND,Data Plans,5,30 MB,BR,1 Days,NULL,6,RBP,,,,,,
RG,BIHAR & JHARKHAND,Data Plans,15,125 MB,BR,3 Days,NULL,6,RBP,,,,,,
RG,BIHAR & JHARKHAND,Data Plans,34,400 MB,BR,7 Days,NULL,6,RBP,,,,,,
RG,BIHAR & JHARKHAND,Data Plans,52,600 MB + Facebook & Twitter FREE,BR,10 Days,NULL,6,RBP,,,,,,
RG,BIHAR & JHARKHAND,Data Plans,101,FTT(Promo) + All Local & STD Calls @ 30p/min + 100 MB Data,BR,10 Days,NULL,6,RBP,,,,,,
RG,BIHAR & JHARKHAND,Data Plans,125,1 GB + Whatsapp , Facebook & Twitter FREE,BR,21 Days,NULL,6,RBP,,,,,
RG,BIHAR & JHARKHAND,Data Plans,178,3 GB + Whatsapp , Facebook & Twitter FREE,BR,30 Days,NULL,6,RBP,,,,,
RG,BIHAR & JHARKHAND,Data Plans,248,6 GB + Whatsapp , Facebook & Twitter FREE,BR,30 Days,NULL,6,RBP,,,,,
RG,CHENNAI,Data Plans,5,30 MB,CH,1 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,14,100 MB,CH,3 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,29,200 MB,CH,7 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,51,500 MB,CH,10 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,57,Free 50 MB Data + Rs 47 Talktime(Local & STD Calls only),CH,30 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,63,Get 1GB data along with Facebook and Twitter free.,CH,15 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,94,Local Mobile at 30 paise/minute, STD Mobile at 35 paise/minute, 100 MB 2G data for 1st month (1st 60 secs of the day charged at 90 paise/minute),CH,84 Days,NULL,6,RBP,,,,
RG,CHENNAI,Data Plans,99,650 MB,CH,21 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,116,Free 125 MB Data + Rs 100 Talktime(Local & STD Calls only),CH,30 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,125,Get 3GB data along with Facebook, WhatsApp and Twitter free.,CH,30 Days,NULL,6,RBP,,,,,
RG,CHENNAI,Data Plans,178,2 GB,CH,30 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,195,Free 5GB Data,CH,30 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,199,Local Calls 2Ps/sec,Std 2.5Ps/sec& free 5GB Data,CH,30 Days,NULL,6,RBP,,,,,
RG,CHENNAI,Data Plans,248,4 GB,CH,45 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,CH,90 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,291,Special Promo Benefit of 6 GB of 2G Data. Voice tariff @35p/min (FRC),CH,90 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,CH,90 Days,NULL,6,RBP,,,,,,
RG,CHENNAI,Data Plans,491,Special Promo Benefit of 15 GB of 2G Data. Voice tariff @35p/min (FRC),CH,180 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,5,25 MB 2G data,DL,1 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,14,150 MB,DL,3 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,25,1 GB Data  ,DL,2 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,27,325 MB Data,DL,3 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,39,1 GB 2G data,DL,5 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,42,300 MB 3G data,DL,7 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,51,1 GB 2G data ,unlimited Facebook/twitter,DL,10 Days,NULL,6,RBP,,,,,
RG,DELHI,Data Plans,57,Free 50 MB Data + Rs 47 Talktime (Local & STD Calls only),DL,30 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,99,2GB 2G data,unlimited facebook/twitter,DL,21 Days,NULL,6,RBP,,,,,
RG,DELHI,Data Plans,116,Free 125 MB Data + Rs 100 Talktime (Local & STD Calls only),DL,30 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,127,1 GB Data  ,DL,30 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,149,Unlimited 2G data, unlimited R-R local nite calling (11PM till 6 AM),DL,30 Days,NULL,6,RBP,,,,,
RG,DELHI,Data Plans,178,5 GB + Unlimited Twitter + Unlimited Facebook + Unlimited WhatsApp,DL,30 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,219,2 GB,DL,60 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,DL,90 Days,NULL,6,RBP,,,,,,
RG,DELHI,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,DL,90 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,9,Free 50 MB Data,GJ,2 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,14,Free 100 MB Data,GJ,3 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,27,Free 150 MB Data,GJ,6 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,34,Free 450 MB Data,GJ,6 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,47,1 GB for 7 Days,GJ,7 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,57,Free 50 MB Data + Rs 47 Talktime (Local & STD Calls only),GJ,30 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,64,1 GB Data  ,GJ,14 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,99,Free 650 MB Data,GJ,21 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,116,Free 125 MB Data + Rs 100 Talktime (Local & STD Calls only),GJ,30 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,127,FREE 1.5 GB Internet,GJ,25 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,149,FREE 4 GB Internet,GJ,28 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,GJ,90 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,297,Rs 297 Talktime + 300 MB 2G data + All Local and STD voice calls @ 25p/min,GJ,28 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,301,6 GB (2G/GPRS) and Tariff: 1p/Sec (Local + Natonal),GJ,90 Days,NULL,6,RBP,,,,,,
RG,GUJRAT,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,GJ,90 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,5,30 MB data,HR,1 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,19,130 MB data,HR,3 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,27,175 MB data,HR,5 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,31,1 GB Data  ,HR,7 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,51,500 MB + unlimited Facebook + unlimited Twitter free,HR,10 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,57,Free 50 MB Data + Rs 47 Talk Time (Local & STD Calls only),HR,30 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,64,All local and STD calls @25p/min, 250 MB 2G data/month for 3 months and Talktime Rs.50 with 45 days validity,HR,90 Days,NULL,6,RBP,,,,,
RG,HARYANA,Data Plans,65,1 GB + unlimited Facebook + unlimited Twitter free,HR,15 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,68,168 min (Local & STD) and 168 mb 2G data,HR,15 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,73,LON @ 15 paise/min + LOF 30 paise/min + STD 75 paise/min + 500 MB 2G data for 1 month , Tariff Val 180 days#,HR,180 Days,NULL,6,RBP,,,,,
RG,HARYANA,Data Plans,76,Free 75 MB Data + Rs 66 Talk Time (Local & STD Calls only),HR,30 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,99,1 GB + unlimited Facebook + unlimited Twitter free,HR,21 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,116,Free 125 MB Data + Rs 100 Talk Time (Local & STD Calls only),HR,30 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,124,3GB + unlimited Facebook + unlimited Twitter free + unlimited WhatsApp free,HR,30 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,127,1 GB Data  ,HR,30 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,219,5 GB + unlimited Facebook + unlimited Twitter free + unlimited WhatsApp free,HR,30 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,249,5 GB + unlimited Facebook + unlimited Twitter free + unlimited WhatsApp free,HR,60 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,HR,90 Days,NULL,6,RBP,,,,,,
RG,HARYANA,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,HR,90 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,5,30 MB data,HP,1 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,19,130 MB data,HP,3 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,29,175 MB data,HP,5 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,36,400 MB data,HP,7 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,51,500 MB + unlimited Facebook + unlimited Twitter free,HP,10 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,57,Free 50 MB Data + Rs 47 Talk Time (Local & STD Calls only),HP,30 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,59,600 MB + unlimited Facebook + unlimited Twitter free,HP,12 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,99,750 MB + unlimited Facebook + unlimited Twitter free,HP,21 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,116,Free 125 MB Data + Rs 100 Talk Time (Local & STD Calls only),HP,30 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,124,1 GB +unlimited Facebook + unlimited Twitter free + unlimited WhatsApp free,HP,30 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,127,1 GB Data  ,HP,30 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,219,2 GB + unlimited Facebook + unlimited Twitter free + unlimited WhatsApp free,HP,30 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,249,5 GB + unlimited Facebook + unlimited Twitter free + unlimited WhatsApp free,HP,60 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,HP,90 Days,NULL,6,RBP,,,,,,
RG,HIMACHAL PRADESH,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,HP,90 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,14,100 MB,JK,3 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,18,200 MB 3G Data,JK,2 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,29,150 MB,JK,7 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,36,500 MB,JK,7 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,41,400 MB 3G Data,JK,7 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,51,300 MB + Unlimited Facebook + Unlimited Twitter,JK,10 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,57,Free 50 MB Data + Rs 47 Talktime (Local & STD Calls only),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,58,750 MB + Unlimited Facebook + Unlimited Twitter,JK,14 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,101,750 MB + Unlimited Facebook + Unlimited Twitter + Unlimited WhatsApp,JK,21 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,116,Free 125 MB Data + Rs 100 Talktime (Local & STD Calls only),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,125,1 GB + Unlimited Facebook + Unlimited Twitter + Unlimited WhatsApp,JK,21 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,127,1 GB Data  ,JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,178,10 GB,JK,28 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,207,2 GB 3G Data and all calls @ 1p/sec (Promotional offer),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,219,4 GB + Unlimited Facebook + Unlimited Twitter + Unlimited WhatsApp,JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,255,2.5 GB 3G Data (For Dongle as well as Smartphone users),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,JK,90 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,298,6 GB 2G Data,JK,90 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,353,3.5 GB 3G Data and all calls @ 1p/sec (Promotional offer),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,375,3.5 GB 3G Data (For Dongle as well as Smartphone users),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,475,5 GB 3G Data and all calls @ 1p/sec (Promotional offer),JK,30 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,JK,90 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,499,5.5 GB 3G Data (For Dongle as well as Smartphone users),JK,60 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,602,6 GB 3G Data and all calls @ 1p/sec (Promotional offer),JK,60 Days,NULL,6,RBP,,,,,,
RG,JAMMU & KASHMIR,Data Plans,649,6.5 GB 3G Data (For Dongle as well as Smartphone users),JK,90 Days,NULL,6,RBP,,,,,,
RG,KARNATAKA,Data Plans,5,30 MB 2G Data,How to Activate - Send sms ACT MBBP5 to 53739,KN,1 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,34,400MB 2G Data,How to Activate -Send sms ACT MBBP34 to 53739,KN,7 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,68,1GB 2G Data + Unlimited Facebook & Twitter,How to Activate -Send sms ACT MBBP68 to 53739,KN,15 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,76,Rs.67 Talktime (Local & STD only) + 600MB 2G Data,KN,10 Days,NULL,6,RBP,,,,,,
RG,KARNATAKA,Data Plans,96,Full talktime of Rs.96 for 10days + Local / STD Mobile calls @ 40p/min, Landline @ 1.5p/sec + 99 MB data Free,KN,10 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,116,Rs.100 Talktime (Local & STD only) + 1GB 2G Data,KN,21 Days,NULL,6,RBP,,,,,,
RG,KARNATAKA,Data Plans,125,3GB 2G + Unlimited WhatsApp, Facebook & Twitter How to Activate -Send sms ACT MBBP125 to 53739,KN,30 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,195,Unlimited 2G Data,How to Activate -Send sms ACT MBBP195 to 5373,KN,30 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,KN,90 Days,NULL,6,RBP,,,,,,
RG,KARNATAKA,Data Plans,296,6 GB 2G Data,How to Activate -Send sms ACT MBBP296 to 53739,KN,90 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,298,Full talktime of Rs.298 for 30days + Local / STD Mobile calls @ 35p/min, Landline @ 1.5p/sec + 300 MB data Free,KN,30 Days,NULL,6,RBP,,,,,
RG,KARNATAKA,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,KN,90 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,5,30 MB,KL,1 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,14,100 MB,KL,3 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,29,200 MB,KL,7 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,31,1 GB Data  ,KL,7 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,51,500 MB,KL,10 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,63,450 MB,KL,14 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,76,Free 75 MB Data + Rs 66 Talk Time (Local & STD Calls only),KL,30 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,98,650 MB,KL,21 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,125,1 GB + Unlimited Facebook + Twitter and Whatsapp,KL,30 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,178,2 GB,KL,30 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,189,150 Rs Talk Time with Life Validity + 2.5 GB Data for 30 Days,KL,30 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,195,Free 5GB Data,KL,30 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,199,Local calls 2Ps/sec,Std 2.5Ps/sec& Free 5GB Data,KL,30 Days,NULL,6,RBP,,,,,
RG,KERALA,Data Plans,248,4 GB,KL,45 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,282,6 GB of 2G Data. Voice tariff @1p/s,KL,90 Days,NULL,6,RBP,,,,,,
RG,KERALA,Data Plans,482,15 GB of 2G Data. Voice tariff @1p/s,KL,90 Days,NULL,6,RBP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,8,50 MB 2G data for 1 day till (Midnight),WB,1 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,14,150 MB Facebook for 15 days,WB,15 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,16,200 MB 2G data for 3 days,WB,3 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,17,Unlimited Whats App for 15 days,WB,15 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,27,300 MB Facebook for 30 days,WB,30 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,33,300 MB 2G data for 7 days,WB,7 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,34,Unlimited Whats App for 30 days,WB,30 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,49,500 MB 2G data for 15 days,WB,15 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,96,1 GB 2G data for 21 days,WB,21 Dayss,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,126,1.5GB 2G data for 30 days,WB,30 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,149,2GB 2G data for 30 days,WB,30 Days,NULL,17,TVP,,,,,,
T2,WEST BENGAL & ANDAMAN NIKOBAR,Data Plans,248,3GB 2G data for 60 days,WB,60 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,8,50 MB 2G data for 1 day till (Midnight),UW,1 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,14,150 MB Facebook for 15 days,UW,15 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,16,200 MB 2G data for 3 days,UW,3 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,17,Unlimited Whats App for 15 days,UW,15 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,27,300 MB Facebook for 30 days,UW,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,33,300 MB 2G data for 7 days,UW,7 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,34,Unlimited Whats App for 30 days,UW,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,49,500 MB 2G data for 15 days,UW,15 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,96,1 GB 2G data for 21 days,UW,21 Dayss,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,126,1.5GB 2G data for 30 days,UW,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,149,2GB 2G data for 30 days,UW,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(WEST) & UTTARANCHAL,Data Plans,248,3GB 2G data for 60 days,UW,60 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,8,50 MB 2G data for 1 day till (Midnight),UE,1 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,14,150 MB Facebook for 15 days,UE,15 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,16,200 MB 2G data for 3 days,UE,3 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,17,Unlimited Whats App for 15 days,UE,15 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,27,300 MB Facebook for 30 days,UE,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,33,300 MB 2G data for 7 days,UE,7 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,34,Unlimited Whats App for 30 days,UE,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,49,500 MB 2G data for 15 days,UE,15 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,96,1 GB 2G data for 21 days,UE,21 Dayss,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,126,1.5GB 2G data for 30 days,UE,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,149,2GB 2G data for 30 days,UE,30 Days,NULL,17,TVP,,,,,,
T2,UTTAR PRADESH(EAST),Data Plans,248,3GB 2G data for 60 days,UE,60 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,8,50 MB 2G data for 1 day till (Midnight),TN,1 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,14,150 MB Facebook for 15 days,TN,15 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,16,200 MB 2G data for 3 days,TN,3 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,17,Unlimited Whats App for 15 days,TN,15 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,27,300 MB Facebook for 30 days,TN,30 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,33,300 MB 2G data for 7 days,TN,7 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,34,Unlimited Whats App for 30 days,TN,30 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,49,500 MB 2G data for 15 days,TN,15 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,96,1 GB 2G data for 21 days,TN,21 Dayss,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,126,1.5GB 2G data for 30 days,TN,30 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,149,2GB 2G data for 30 days,TN,30 Days,NULL,17,TVP,,,,,,
T2,TAMILNADU,Data Plans,248,3GB 2G data for 60 days,TN,60 Days,NULL,17,TVP,,,,,,
T2,RAJASTHAN,Data Plans,8,50 MB 2G data for 1 day till (Midnight),RJ,1 Days,NULL,17,TVP,,,,,,
T2,RAJASTHAN,Data Plans,14,150 MB Facebook for 15 days,RJ,15 Days,NULL,17,TVP,,,,,,
T2,RAJASTHAN,Data Plans,16,200 MB 2G data for 3 days,RJ,3 Days,NULL,17,TVP,,,,,,
T2,RAJASTHAN,Data Plans,17,Unlimited Whats App for 15 days,RJ,15 Days,NULL,17,TVP,,,,,,
RG,ORISSA,Full Talktime,200,Full Talktime,OR,NA,NULL,6,RBP,,,,,,
RG,ORISSA,Full Talktime,220,Extra Talktime,OR,NA,NULL,6,RBP,,,,,,
RG,ORISSA,Full Talktime,300,Full Talktime,OR,NA,NULL,6,RBP,,,,,,
RG,ORISSA,Full Talktime,400,Full Talktime,OR,NA,NULL,6,RBP,,,,,,
RG,ORISSA,Full Talktime,500,Full Talktime,OR,NA,NULL,6,RBP,,,,,,
RG,ORISSA,Full Talktime,1000,Full Talktime,OR,NA,NULL,6,RBP,,,,,,
RG,MUMBAI,Full Talktime,120,Full Talktime,MU,NA,NULL,6,RBP,,,,,,
RG,MUMBAI,Full Talktime,150,Full Talktime,MU,NA,NULL,6,RBP,,,,,,
RG,MUMBAI,Full Talktime,220,Extra Talktime,MU,NA,NULL,6,RBP,,,,,,
RG,MUMBAI,Full Talktime,300,Full Talktime,MU,NA,NULL,6,RBP,,,,,,
RG,MUMBAI,Full Talktime,310,Extra Talktime,MU,NA,NULL,6,RBP,,,,,,
RG,MUMBAI,Full Talktime,500,Full Talktime,MU,NA,NULL,6,RBP,,,,,,
